module,macro_module,reaction_category,reaction_type,family_key,raw_pair_count,reactions_pair_count,clean_full_positive_count,clean_positive_count,fullrule_seen_count,fullrule_hit_count,high_evidence_pair_count,manual_literature_pair_count,raw_to_reactions_retention,reactions_to_clean_full_retention,reactions_to_clean_retention,fullrule_generation_recall_seen,missing_from_clean_full,round4_recommended_action
C,protein_amino_acid,bond_cleavage_ring_opening,L-cystine + H2O = S-sulfanyl-L-cysteine + pyruvate + NH4(+),protein_amino_acid :: bond_cleavage_ring_opening :: L-cystine + H2O = S-sulfanyl-L-cysteine + pyruvate + NH4(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,L-cystine = S-sulfanyl-L-cysteine + 2-aminoprop-2-enoate,protein_amino_acid :: bond_cleavage_ring_opening :: L-cystine = S-sulfanyl-L-cysteine + 2-aminoprop-2-enoate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-(1-hydroxy-3-methylhexan-3-yl)-L-cysteine + H2O = 3-methyl-3-sulfanylhexan-1-ol + pyruvate + NH4(+),protein_amino_acid :: bond_cleavage_ring_opening :: S-(1-hydroxy-3-methylhexan-3-yl)-L-cysteine + H2O = 3-methyl-3-sulfanylhexan-1-ol + pyruvate + NH4(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-(1-hydroxy-3-methylhexan-3-yl)-L-cysteine = 3-methyl-3-sulfanylhexan-1-ol + 2-aminoprop-2-enoate,protein_amino_acid :: bond_cleavage_ring_opening :: S-(1-hydroxy-3-methylhexan-3-yl)-L-cysteine = 3-methyl-3-sulfanylhexan-1-ol + 2-aminoprop-2-enoate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-(4-hydroxy-3-methylbutan-2-yl)-L-cysteine + H2O = 2-methyl-3-sulfanylbutan-1-ol + pyruvate + NH4(+),protein_amino_acid :: bond_cleavage_ring_opening :: S-(4-hydroxy-3-methylbutan-2-yl)-L-cysteine + H2O = 2-methyl-3-sulfanylbutan-1-ol + pyruvate + NH4(+),1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-(4-hydroxy-3-methylbutan-2-yl)-L-cysteine = 2-methyl-3-sulfanylbutan-1-ol + 2-aminoprop-2-enoate,protein_amino_acid :: bond_cleavage_ring_opening :: S-(4-hydroxy-3-methylbutan-2-yl)-L-cysteine = 2-methyl-3-sulfanylbutan-1-ol + 2-aminoprop-2-enoate,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-3-(hexan-1-ol)-L-cysteine + H2O = 3-sulfanyl-1-hexanol + pyruvate + NH4(+),protein_amino_acid :: bond_cleavage_ring_opening :: S-3-(hexan-1-ol)-L-cysteine + H2O = 3-sulfanyl-1-hexanol + pyruvate + NH4(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-3-(hexan-1-ol)-L-cysteine = 3-sulfanyl-1-hexanol + 2-aminoprop-2-enoate,protein_amino_acid :: bond_cleavage_ring_opening :: S-3-(hexan-1-ol)-L-cysteine = 3-sulfanyl-1-hexanol + 2-aminoprop-2-enoate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-benzyl-L-cysteine + H2O = benzylthiol + pyruvate + NH4(+),protein_amino_acid :: bond_cleavage_ring_opening :: S-benzyl-L-cysteine + H2O = benzylthiol + pyruvate + NH4(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-benzyl-L-cysteine = benzylthiol + 2-aminoprop-2-enoate,protein_amino_acid :: bond_cleavage_ring_opening :: S-benzyl-L-cysteine = benzylthiol + 2-aminoprop-2-enoate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-ethyl-L-cysteine + H2O = ethanethiol + pyruvate + NH4(+),protein_amino_acid :: bond_cleavage_ring_opening :: S-ethyl-L-cysteine + H2O = ethanethiol + pyruvate + NH4(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,bond_cleavage_ring_opening,S-ethyl-L-cysteine = ethanethiol + 2-aminoprop-2-enoate,protein_amino_acid :: bond_cleavage_ring_opening :: S-ethyl-L-cysteine = ethanethiol + 2-aminoprop-2-enoate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,(3R)-5-guanidino-3-methyl-2-oxopentanoate + L-aspartate = (3R)-3-methyl-L-arginine + oxaloacetate,protein_amino_acid :: deamination_transamination :: (3R)-5-guanidino-3-methyl-2-oxopentanoate + L-aspartate = (3R)-3-methyl-L-arginine + oxaloacetate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,"(8S)-8-amino-7-oxononanoate + L-lysine = (7R,8S)-7,8-diammoniononanoate + (S)-2-amino-6-oxohexanoate","protein_amino_acid :: deamination_transamination :: (8S)-8-amino-7-oxononanoate + L-lysine = (7R,8S)-7,8-diammoniononanoate + (S)-2-amino-6-oxohexanoate",1,0,0,0,1,1,0,0,0.0,,,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,2-(N(omega)-L-arginino)succinate = fumarate + L-arginine,protein_amino_acid :: deamination_transamination :: 2-(N(omega)-L-arginino)succinate = fumarate + L-arginine,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,"3,5-diiodo-L-tyrosine + 2-oxoglutarate = 3-(3,5-diiodo-4-hydroxyphenyl)pyruvate + L-glutamate","protein_amino_acid :: deamination_transamination :: 3,5-diiodo-L-tyrosine + 2-oxoglutarate = 3-(3,5-diiodo-4-hydroxyphenyl)pyruvate + L-glutamate",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,D-lysine + O2 + H2O = 6-amino-2-oxohexanoate + H2O2 + NH4(+),protein_amino_acid :: deamination_transamination :: D-lysine + O2 + H2O = 6-amino-2-oxohexanoate + H2O2 + NH4(+),1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-arginine + 2-oxoglutarate = 5-guanidino-2-oxopentanoate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-arginine + 2-oxoglutarate = 5-guanidino-2-oxopentanoate + L-glutamate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-arginine + NAD(+) + H2O = 5-guanidino-2-oxopentanoate + NH4(+) + NADH + H(+),protein_amino_acid :: deamination_transamination :: L-arginine + NAD(+) + H2O = 5-guanidino-2-oxopentanoate + NH4(+) + NADH + H(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-arginine + NADP(+) + H2O = 5-guanidino-2-oxopentanoate + NH4(+) + NADPH + H(+),protein_amino_acid :: deamination_transamination :: L-arginine + NADP(+) + H2O = 5-guanidino-2-oxopentanoate + NH4(+) + NADPH + H(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-arginine + O2 + H2O = 5-guanidino-2-oxopentanoate + H2O2 + NH4(+),protein_amino_acid :: deamination_transamination :: L-arginine + O2 + H2O = 5-guanidino-2-oxopentanoate + H2O2 + NH4(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-arginine + pyruvate = 5-guanidino-2-oxopentanoate + L-alanine,protein_amino_acid :: deamination_transamination :: L-arginine + pyruvate = 5-guanidino-2-oxopentanoate + L-alanine,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-cysteine + 2-oxoglutarate = 2-oxo-3-sulfanylpropanoate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-cysteine + 2-oxoglutarate = 2-oxo-3-sulfanylpropanoate + L-glutamate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-histidine + 2-oxoglutarate = 3-(imidazol-5-yl)pyruvate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-histidine + 2-oxoglutarate = 3-(imidazol-5-yl)pyruvate + L-glutamate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-histidine = trans-urocanate + NH4(+),protein_amino_acid :: deamination_transamination :: L-histidine = trans-urocanate + NH4(+),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-isoleucine + 2-oxoglutarate = (S)-3-methyl-2-oxopentanoate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-isoleucine + 2-oxoglutarate = (S)-3-methyl-2-oxopentanoate + L-glutamate,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-leucine + 2-oxoglutarate = 4-methyl-2-oxopentanoate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-leucine + 2-oxoglutarate = 4-methyl-2-oxopentanoate + L-glutamate,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-leucine + NAD(+) + H2O = 4-methyl-2-oxopentanoate + NH4(+) + NADH + H(+),protein_amino_acid :: deamination_transamination :: L-leucine + NAD(+) + H2O = 4-methyl-2-oxopentanoate + NH4(+) + NADH + H(+),1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-lysine + 2-oxoglutarate = (S)-2-amino-6-oxohexanoate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-lysine + 2-oxoglutarate = (S)-2-amino-6-oxohexanoate + L-glutamate,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-lysine + NAD(+) + H2O = (S)-2-amino-6-oxohexanoate + NH4(+) + NADH + H(+),protein_amino_acid :: deamination_transamination :: L-lysine + NAD(+) + H2O = (S)-2-amino-6-oxohexanoate + NH4(+) + NADH + H(+),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-lysine + NAD(+) = Delta(1)-piperideine-2-carboxylate + NH4(+) + NADH + H(+),protein_amino_acid :: deamination_transamination :: L-lysine + NAD(+) = Delta(1)-piperideine-2-carboxylate + NH4(+) + NADH + H(+),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-lysine + NAD(+) = L-1-piperideine-6-carboxylate + NH4(+) + NADH + 2 H(+),protein_amino_acid :: deamination_transamination :: L-lysine + NAD(+) = L-1-piperideine-6-carboxylate + NH4(+) + NADH + 2 H(+),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-lysine + NADP(+) = L-1-piperideine-6-carboxylate + NH4(+) + NADPH + 2 H(+),protein_amino_acid :: deamination_transamination :: L-lysine + NADP(+) = L-1-piperideine-6-carboxylate + NH4(+) + NADPH + 2 H(+),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-lysine + O2 + H2O = (S)-2-amino-6-oxohexanoate + H2O2 + NH4(+),protein_amino_acid :: deamination_transamination :: L-lysine + O2 + H2O = (S)-2-amino-6-oxohexanoate + H2O2 + NH4(+),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-lysine + O2 + H2O = 6-amino-2-oxohexanoate + H2O2 + NH4(+),protein_amino_acid :: deamination_transamination :: L-lysine + O2 + H2O = 6-amino-2-oxohexanoate + H2O2 + NH4(+),1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-lysine + pyruvate = (S)-2-amino-6-oxohexanoate + L-alanine,protein_amino_acid :: deamination_transamination :: L-lysine + pyruvate = (S)-2-amino-6-oxohexanoate + L-alanine,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-phenylalanine + 2-oxoglutarate = 3-phenylpyruvate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-phenylalanine + 2-oxoglutarate = 3-phenylpyruvate + L-glutamate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-phenylalanine + NAD(+) + H2O = 3-phenylpyruvate + NH4(+) + NADH + H(+),protein_amino_acid :: deamination_transamination :: L-phenylalanine + NAD(+) + H2O = 3-phenylpyruvate + NH4(+) + NADH + H(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-phenylalanine + pyruvate = 3-phenylpyruvate + L-alanine,protein_amino_acid :: deamination_transamination :: L-phenylalanine + pyruvate = 3-phenylpyruvate + L-alanine,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-phenylalanine = (E)-cinnamate + NH4(+),protein_amino_acid :: deamination_transamination :: L-phenylalanine = (E)-cinnamate + NH4(+),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-tryptophan + 2-oxoglutarate = indole-3-pyruvate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-tryptophan + 2-oxoglutarate = indole-3-pyruvate + L-glutamate,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-tryptophan + NAD(+) + H2O = indole-3-pyruvate + NH4(+) + NADH + H(+),protein_amino_acid :: deamination_transamination :: L-tryptophan + NAD(+) + H2O = indole-3-pyruvate + NH4(+) + NADH + H(+),1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-tryptophan + NADP(+) + H2O = indole-3-pyruvate + NH4(+) + NADPH + H(+),protein_amino_acid :: deamination_transamination :: L-tryptophan + NADP(+) + H2O = indole-3-pyruvate + NH4(+) + NADPH + H(+),1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-tryptophan + O2 + H2O = indole-3-pyruvate + H2O2 + NH4(+),protein_amino_acid :: deamination_transamination :: L-tryptophan + O2 + H2O = indole-3-pyruvate + H2O2 + NH4(+),1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-tryptophan + pyruvate = indole-3-pyruvate + L-alanine,protein_amino_acid :: deamination_transamination :: L-tryptophan + pyruvate = indole-3-pyruvate + L-alanine,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-tryptophan = (E)-3-(indol-3-yl)acrylate + NH4(+),protein_amino_acid :: deamination_transamination :: L-tryptophan = (E)-3-(indol-3-yl)acrylate + NH4(+),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-tyrosine + 2-oxoglutarate = 3-(4-hydroxyphenyl)pyruvate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-tyrosine + 2-oxoglutarate = 3-(4-hydroxyphenyl)pyruvate + L-glutamate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-tyrosine = (E)-4-coumarate + NH4(+),protein_amino_acid :: deamination_transamination :: L-tyrosine = (E)-4-coumarate + NH4(+),1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-valine + 2-oxoglutarate = 3-methyl-2-oxobutanoate + L-glutamate,protein_amino_acid :: deamination_transamination :: L-valine + 2-oxoglutarate = 3-methyl-2-oxobutanoate + L-glutamate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-valine + NAD(+) + H2O = 3-methyl-2-oxobutanoate + NH4(+) + NADH + H(+),protein_amino_acid :: deamination_transamination :: L-valine + NAD(+) + H2O = 3-methyl-2-oxobutanoate + NH4(+) + NADH + H(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-valine + NADP(+) + H2O = 3-methyl-2-oxobutanoate + NH4(+) + NADPH + H(+),protein_amino_acid :: deamination_transamination :: L-valine + NADP(+) + H2O = 3-methyl-2-oxobutanoate + NH4(+) + NADPH + H(+),1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,L-valine + pyruvate = 3-methyl-2-oxobutanoate + L-alanine,protein_amino_acid :: deamination_transamination :: L-valine + pyruvate = 3-methyl-2-oxobutanoate + L-alanine,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,S-(4-bromophenyl)-L-cysteine + 2-oxoglutarate = 3-((4-bromophenyl)sulfanyl)-2-oxopropanoate + L-glutamate,protein_amino_acid :: deamination_transamination :: S-(4-bromophenyl)-L-cysteine + 2-oxoglutarate = 3-((4-bromophenyl)sulfanyl)-2-oxopropanoate + L-glutamate,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,deamination_transamination,a 2-oxocarboxylate + L-ornithine = L-glutamate 5-semialdehyde + an L-alpha-amino acid,protein_amino_acid :: deamination_transamination :: a 2-oxocarboxylate + L-ornithine = L-glutamate 5-semialdehyde + an L-alpha-amino acid,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,decarboxylation,D-lysine + H(+) = cadaverine + CO2,protein_amino_acid :: decarboxylation :: D-lysine + H(+) = cadaverine + CO2,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,decarboxylation,L-arginine + H(+) = agmatine + CO2,protein_amino_acid :: decarboxylation :: L-arginine + H(+) = agmatine + CO2,1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,decarboxylation,L-lysine + H(+) = cadaverine + CO2,protein_amino_acid :: decarboxylation :: L-lysine + H(+) = cadaverine + CO2,1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,decarboxylation,L-valine + H(+) = 2-methylpropan-1-amine + CO2,protein_amino_acid :: decarboxylation :: L-valine + H(+) = 2-methylpropan-1-amine + CO2,1,1,1,0,0,0,0,0,1.0,1.0,0.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,decarboxylation,"N(6),N(6)-dimethyl-L-lysine + H(+) = N,N-dimethyl-cadaverine + CO2","protein_amino_acid :: decarboxylation :: N(6),N(6)-dimethyl-L-lysine + H(+) = N,N-dimethyl-cadaverine + CO2",1,1,1,1,0,0,0,0,1.0,1.0,1.0,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,decarboxylation,N-[(R)-4-phosphopantothenoyl]-L-cysteine + H(+) = (R)-4'-phosphopantetheine + CO2,protein_amino_acid :: decarboxylation :: N-[(R)-4-phosphopantothenoyl]-L-cysteine + H(+) = (R)-4'-phosphopantetheine + CO2,1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,decarboxylation,"meso-2,6-diaminopimelate + H(+) = L-lysine + CO2","protein_amino_acid :: decarboxylation :: meso-2,6-diaminopimelate + H(+) = L-lysine + CO2",1,1,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,functional_group_removal,2-demethylmenaquinol-8 + S-adenosyl-L-methionine = menaquinol-8 + S-adenosyl-L-homocysteine + H(+),protein_amino_acid :: functional_group_removal :: 2-demethylmenaquinol-8 + S-adenosyl-L-methionine = menaquinol-8 + S-adenosyl-L-homocysteine + H(+),1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
C,protein_amino_acid,functional_group_removal,"Co(I)-[glycine betaine-specific corrinoid protein] + glycine betaine + H(+) = methyl-Co(III)-[glycine betaine-specific corrinoid protein] + N,N-dimethylglycine","protein_amino_acid :: functional_group_removal :: Co(I)-[glycine betaine-specific corrinoid protein] + glycine betaine + H(+) = methyl-Co(III)-[glycine betaine-specific corrinoid protein] + N,N-dimethylglycine",1,0,0,0,0,0,0,0,0.0,,,,0,curate_more_literature_or_database_supported_pairs
